Device Name,Device Desription,Device EUI,Lot Number,Address,app_eui,key,,,,,,
210508030583,WX-BS-1P-S-EM,8CF957200000C47D,9357,"10 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030584,WX-BS-1P-S-EM,8CF957200000BD22,9369,"7 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030585,WX-BS-1P-S-EM,8CF957200000A7DA,9355,"6 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030586,WX-BS-1P-S-EM,8CF957200000B72B,9383,"78 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030587,WX-BS-1P-S-EM,8CF957200000BFF8,7760,"10 Mercuruis, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030588,WX-BS-1P-S-EM,8CF957200000C664,9358,"12 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030589,WX-BS-1P-S-EM,8CF957200000A78F,7306,"231 Drakensberg Street, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030590,WX-BS-1P-S-EM,8CF957200000BFE4,9356,"8 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030591,WX-BS-1P-S-EM,8CF957200000A814,8979,"38 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030592,WX-BS-1P-S-EM,8CF957200000B693,8966,"8 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030593,WX-BS-1P-S-EM,8CF957200000BED0,8953,"9 Pisces Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030594,WX-BS-1P-S-EM,8CF957200000B7B5,8956,"3 Pisces Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030595,WX-BS-1P-S-EM,8CF957200000BDD8,8957,"1 Pisces Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030596,WX-BS-1P-S-EM,8CF957200000AEBD,8952,"11 Pisces Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030597,WX-BS-1P-S-EM,8CF957200000B916,8965,"6 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030598,WX-BS-1P-S-EM,8CF957200000AB21,8955,"5 Pisces Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030599,WX-BS-1P-S-EM,8CF957200000C16D,8954,"7 Pisces Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030600,WX-BS-1P-S-EM,8CF957200000B946,8964,"4 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030601,WX-BS-1P-S-EM,8CF957200000A795,8968,"12 Star Dr, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030602,WX-BS-1P-S-EM,8CF957200000AEE8,8963,"2 Aquila Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030603,WX-BS-1P-S-EM,8CF957200000BE83,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030604,WX-BS-1P-S-EM,8CF957200000A79D,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030605,WX-BS-1P-S-EM,8CF957200000C31C,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030606,WX-BS-1P-S-EM,8CF957200000BD69,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030607,WX-BS-1P-S-EM,8CF957200000BFF0,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030608,WX-BS-1P-S-EM,8CF957200000C44F,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030609,WX-BS-1P-S-EM,8CF957200000A7C1,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030610,WX-BS-1P-S-EM,8CF957200000B6C2,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030611,WX-BS-1P-S-EM,8CF957200000B6A8,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030612,WX-BS-1P-S-EM,8CF957200000A827,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030613,WX-BS-1P-S-EM,8CF957200000A2D7,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030614,WX-BS-1P-S-EM,8CF957200000A875,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030615,WX-BS-1P-S-EM,8CF957200000AF27,9028,"10 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030616,WX-BS-1P-S-EM,8CF957200000A326,9111,"15 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030617,WX-BS-1P-S-EM,8CF957200000B7DB,9027,"8 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030618,WX-BS-1P-S-EM,8CF957200000A7D5,9149,"3 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030619,WX-BS-1P-S-EM,8CF957200000A78C,9025,"4 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030620,WX-BS-1P-S-EM,8CF957200000BB16,9146,"1 Lunar Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030621,WX-BS-1P-S-EM,8CF957200000A750,9150,"1 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030622,WX-BS-1P-S-EM,8CF957200000A837,9024,"2 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030623,WX-BS-1P-S-EM,8CF957200000AEC1,9029,"12 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030624,WX-BS-1P-S-EM,8CF957200000A870,9026,"6 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030625,WX-BS-1P-S-EM,8CF957200000B806,9147,"7 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030626,WX-BS-1P-S-EM,8CF957200000B32A,9148,"5 Gemini Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030627,WX-BS-1P-S-EM,8CF957200000BB14,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030628,WX-BS-1P-S-EM,8CF957200000BA03,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030629,WX-BS-1P-S-EM,8CF957200000A825,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030630,WX-BS-1P-S-EM,8CF957200000BA2A,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030631,WX-BS-1P-S-EM,8CF957200000C261,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030632,WX-BS-1P-S-EM,8CF957200000B2BF,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030633,WX-BS-1P-S-EM,8CF957200000BB2A,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030634,WX-BS-1P-S-EM,8CF957200000B7E7,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030635,WX-BS-1P-S-EM,8CF957200000A7A7,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030636,WX-BS-1P-S-EM,8CF957200000BF01,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030637,WX-BS-1P-S-EM,8CF957200000B2AA,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030638,WX-BS-1P-S-EM,8CF957200000C663,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030639,WX-BS-1P-S-EM,8CF957200000BD13,9197,"21 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030640,WX-BS-1P-S-EM,8CF957200000B6B5,6,"7 Moon Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030641,WX-BS-1P-S-EM,8CF957200000A877,9198,"19 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030642,WX-BS-1P-S-EM,8CF957200000A93B,7311,"8 Moon Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030643,WX-BS-1P-S-EM,8CF957200000AC48,7760,"12-15 Moon Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030644,WX-BS-1P-S-EM,8CF957200000AF01,7318,"13 Moon Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030645,WX-BS-1P-S-EM,8CF957200000AB1D,7314,"5 Moon Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030646,WX-BS-1P-S-EM,8CF957200000BA18,9343,"24 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030647,WX-BS-1P-S-EM,8CF957200000B6BE,9414,"14 Uranus Str, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030648,WX-BS-1P-S-EM,8CF957200000C49A,9419,"24 Uranus Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030649,WX-BS-1P-S-EM,8CF957200000C168,9415,"16 Uranus Cres, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030650,WX-BS-1P-S-EM,8CF957200000BB5C,7317,"11 Moon Ave, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030651,WX-BS-1P-S-EM,8CF957200000BAFF,9165,"71 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030652,WX-BS-1P-S-EM,8CF957200000C471,9386,"50 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030653,WX-BS-1P-S-EM,8CF957200000AC58,15608,"2 Mountain View, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030654,WX-BS-1P-S-EM,8CF957200000BE9C,15608,"4 Mountain View, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030655,WX-BS-1P-S-EM,8CF957200000C0BA,0,"Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030656,WX-BS-1P-S-EM,8CF957200000AFA3,9193,"3 Ceberus, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030657,WX-BS-1P-S-EM,8CF957200000BAF9,9377,"66 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030658,WX-BS-1P-S-EM,8CF957200000BAEA,15608,"5 Mountain View Flat, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030659,WX-BS-1P-S-EM,8CF957200000A792,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030660,WX-BS-1P-S-EM,8CF957200000A81B,9373,"83 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030661,WX-BS-1P-S-EM,8CF957200000BD28,14161,"44509 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030662,WX-BS-1P-S-EM,8CF957200000ABFE,15608,"3 Mountain View, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030663,WX-BS-1P-S-EM,8CF957200000C44D,9210,"14 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030664,WX-BS-1P-S-EM,8CF957200000A822,9211,"16 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030665,WX-BS-1P-S-EM,8CF957200000AC46,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030666,WX-BS-1P-S-EM,8CF957200000B6A5,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030667,WX-BS-1P-S-EM,8CF957200000BB29,9213,"20 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030668,WX-BS-1P-S-EM,8CF957200000BFFF,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030669,WX-BS-1P-S-EM,8CF957200000BDD0,0,"Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030670,WX-BS-1P-S-EM,8CF957200000C2E9,9219,"23 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030671,WX-BS-1P-S-EM,8CF957200000BEC4,9238,"12 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030672,WX-BS-1P-S-EM,8CF957200000AF73,9235,"6 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030673,WX-BS-1P-S-EM,8CF957200000A769,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030674,WX-BS-1P-S-EM,8CF957200000B63E,9216,"29 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030675,WX-BS-1P-S-EM,8CF957200000BBDB,9185,"31 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030676,WX-BS-1P-S-EM,8CF957200000B641,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030677,WX-BS-1P-S-EM,8CF957200000BBDC,9370,"89 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030678,WX-BS-1P-S-EM,8CF957200000BB64,15486,"22 - 24 Erica, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030679,WX-BS-1P-S-EM,8CF957200000B727,9407,"7 Jupiter, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030680,WX-BS-1P-S-EM,8CF957200000A828,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030681,WX-BS-1P-S-EM,8CF957200000B02F,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030682,WX-BS-1P-S-EM,8CF957200000B807,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030683,WX-BS-1P-S-EM,8CF957200000BE69,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030684,WX-BS-1P-S-EM,8CF957200000B7F9,9186,"29 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030685,WX-BS-1P-S-EM,8CF957200000C2FD,9217,"27 Pluto, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030686,WX-BS-1P-S-EM,8CF957200000A79E,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030687,WX-BS-1P-S-EM,8CF957200000B7A8,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030688,WX-BS-1P-S-EM,8CF957200000B63F,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030689,WX-BS-1P-S-EM,8CF957200000A88C,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030690,WX-BS-1P-S-EM,8CF957200000BD38,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030692,WX-BS-1P-S-EM,8CF957200000BC4E,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030695,WX-BS-1P-S-EM,8CF957200000C2DE,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030696,WX-BS-1P-S-EM,8CF957200000B7CF,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030697,WX-BS-1P-S-EM,8CF957200000C943,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030698,WX-BS-1P-S-EM,8CF957200000A6AC,,,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030699,WX-BS-1P-S-EM,8CF957200000BB02,9392,"62 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030700,WX-BS-1P-S-EM,8CF957200000AF04,9177,"47 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030701,WX-BS-1P-S-EM,8CF957200000AB1E,9168,"65 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030702,WX-BS-1P-S-EM,8CF957200000A836,9391,"60 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030703,WX-BS-1P-S-EM,8CF957200000A7A6,9170,"61 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030704,WX-BS-1P-S-EM,8CF957200000AF8F,9171,"59 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030705,WX-BS-1P-S-EM,8CF957200000A7A4,9389,"56 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030706,WX-BS-1P-S-EM,8CF957200000AB2C,9388,"54 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030707,WX-BS-1P-S-EM,8CF957200000B7D5,9178,"45 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030708,WX-BS-1P-S-EM,8CF957200000A935,9390,"58 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030709,WX-BS-1P-S-EM,8CF957200000A87C,9179,"43 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030710,WX-BS-1P-S-EM,8CF957200000B7AA,9172,"57 Milky Way, Signal Hill, Newcastle, 2940",8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
210508030230,,8cf957200000a32b,3,Lab Test Meter ,8CF9572000000000,2B7E151628AED2A6ABF7158809CF4F3C,,,,,,
